holding_id,filed_by,official_flight_id,filed_by_in_catalog,filed_by_in_collection,location,special_location,scale_1,scale_2,scale_3,index_type,index_scale,index_filed_under,begin_date,end_date,size,height,width,vertical,oblique_high,oblique_low,overlap,sidelap,filmtype,bw,bw_IR,color,color_IR,spectral_range,printt,pos_trans,negative,digital,o_p_d,black and white,Color,cut Frame,roll,print,acquired_digital,positive,negative,spectral description,extra,roll,cut_frame,filter,generation_held,camera,lens_focal_length,platform_id,directional_orientation,altitude_a,altitude_b,altitude_c,contractor_requestor,flown_by,acquired_from,note,copyright,access_limitations,area_general,counties,index_digital,frames_scanned,estimated_frame_count,ready_ref,prod_test,last_update
504598,C-1183B,C-1183B,C-1183B,C-1183B,4 3 11,Cut Frame (Vault),7200,NULL,NULL,"mosaic, smartindex",24000,NULL,1930-10-01,1930-10-31,frames 9 X 7 inches,NULL,NULL,1,0,0,60%,30%,"Nitrate, Copy",1,0,0,0,400-700 nm,1,0,1,0,Negative; Cut Frame,,,Cut Frame,,,,,Negative,,,0,1,NULL,3rd generation,NULL,12 inches,NULL,East-West,7200,NULL,NULL,Murphy Oil Co,Fairchild Aerial Surveys,"Teledyne, Inc.; Whittier College","West Coyote Hills (northwest of Fullerton). Copy negatives made from paper prints, acquired 1986. Prints and nitrate negatives acquired from Whittier College, January 2013.Prints and nitrate film acquired from Whittier College, January 2013. Nitrate negatives scanned, 2015.",Copyright &copy; UC Regents,NULL,Orange County (California),NULL,1,0,58,no,test,2016-08-25 14:10:13
504600,C-1247C,C-1247C,C-1247C,C-1247C,3,NULL,12600,0,0,"mosaic, SmartIndex",35000,NULL,1930-11-12,1930-11-12,frames 9 X 7 inches,7,9,1,0,0,70,NULL,NULL,1,0,0,0,NULL,1,0,0,0,Print; Cut Frame,,,Cut Frame,,Print,,,,,,0,0,NULL,2nd generation,NULL,8.25 inches,NULL,East-West,11700,NULL,NULL,American Potash & Chemical Co.,Fairchild Aerial Surveys,"Teledyne, Inc; Whittier College","Town of Red Mountain and vicinity. Overlap within flightlines is not consistent. Prints acquired from Whittier College, January 2013.",Copyright &copy; UC Regents,NULL,Inyo County (California),NULL,1,0,15,no,prod,2018-03-20 13:49:42
504601,C-1260,C-1260,C-1260,C-1260,3 2 11,NULL,24000,0,0,"mosaic, SmartIndex",95000,NULL,1930-12-01,1930-12-31,frames 9 X 7 inches,7,9,1,0,0,60,NULL,"Nitrate, Copy",1,0,0,0,NULL,1,1,1,0,Print; Positive Transparency; Cut Frame,,,Cut Frame,,Print,,Positive Transparency,,,,0,1,NULL,1st and 2nd generation,NULL,8.25 inches,NULL,Northeast-Southwest,16500,NULL,NULL,Assoc Oil Co,Fairchild Aerial Surveys,Teledyne Inc; Whittier,"Vicinity of San Luis Obispo County-Kern County border: Temblor Range and Bacon Hills, Northeast of Simmler. Copy negatives acquired from Teledyne, Inc., 1986. Prints and nitrate negatives acquired from Whittier College, January 2013. Nitrate negatives scanned April 2015.",Copyright &copy; UC Regents,NULL,California - Regions,Kern; San Luis Obispo;,1,2,1155,no,prod,2017-12-08 15:46:28
504602,C-1262,C-1262,C-1262,C-1262,3 2 11,NULL,4800,0,0,"line, SmartIndex",30000,NULL,1930-01-01,1930-01-01,frames 9 X 7 inches,7,9,1,0,0,60,NULL,"Nitrate, Copy",1,0,0,0,NULL,1,0,1,0,Cut Frame; ,,,Cut Frame,,,,,,,,0,1,NULL,1st and 2nd generation,NULL,NULL,NULL,South-North,NULL,NULL,NULL,NULL,Fairchild Aerial Surveys,"Teledyne, Inc; Whittier College","Claremont, Montclair, and Upland. Copy negatives acquired 1986 made from original nitrate film. Prints and nitrate film acquired from Whittier College, January 2013. Nitrate negatives scanned April 2015.",Copyright &copy; UC Regents,NULL,Los Angeles County (California),NULL,1,1,37,no,prod,2017-10-30 16:00:55
504604,C-1437,C-1437,C-1437,C-1437,3 2 11,Cut Frame (Vault),9600,18000,0,"mosaic, SmartIndex",NULL,NULL,1931-03-13,1931-03-13,frames 9 X 7 inches,7,9,1,0,0,60-90,NULL,"Nitrate, Copy",1,0,0,0,NULL,1,0,1,0,Negative; Cut Frame,,,Cut Frame,,,,,Negative,,,0,1,NULL,2nd generation,NULL,8.25 inches,NULL,East-West,12650,6600,NULL,City of Santa Cruz,Fairchild Aerial Surveys,Teledyne. Inc; Whittier College,"Vicinity of City of Santa Cruz; State Route 9 to Mount Hermon. Copy negatives acquired 1986 made from original nitrate film. Prints and nitrate film acquired from Whittier College, January 2013. Nitrate negatives scanned April 2015.",Copyright &copy; UC Regents,none,Santa Cruz County (California),NULL,1,1,86,no,prod,2018-05-22 16:04:27
504605,C-1456,C-1456,C-1456,C-1456,3 2,NULL,12000,0,0,mosaic,NULL,NULL,1931-03-13,1931-03-13,frames 9 X 7 inches,NULL,NULL,1,0,0,60%,30,Copy,1,0,0,0,NULL,1,0,1,0,Cut Frame; ,,,Cut Frame,,,,,,,,0,1,NULL,2nd and 3rd generation,NULL,8.25 inches,NULL,East-West,8200,NULL,NULL,City of San Jose,Fairchild Aerial Surveys,"Teledyne, Inc; Whittier College","Vicinity of San Jose. Paper photocopies acquired from Teledyne, Inc, 1986. Prints and copy negatives acquired from Whittier College, January 2013.",Copyright &copy; UC Regents,NULL,Santa Clara County (California),NULL,1,1,88,no,prod,2014-07-14 12:57:50
504606,C-1471,C-1471,C-1471,C-1471,3 2 11,Cut Frame (Vault),18000,NULL,NULL,"mosaic, SmartIndex",120000,NULL,1931-03-30,1931-03-30,frames 9 x 7 inches,7,9,1,0,0,60%,30-60,"Copy, Nitrate",1,0,0,0,400-700 nm,1,1,1,0,Print; Positive Transparency; Negative; Cut Frame,,,,,Print,,Positive Transparency,Negative,,,0,1,NULL,1st and 2nd generation,NULL,8.25 inches,NULL,"Northwest-Southeast, Southeast-Northwest",13000,NULL,NULL,Western Gulf Oil Co.,Fairchild Aerial Surveys,"Teledyne, Inc.; Whittier College","El Granada to Pescadero. Copy negatives acquired from Teledyne, Inc. were made from paper prints. Original prints and some copy negatives acquired from Whittier College, January 2013. Nitrate negatives scanned April 2015.",Copyright &copy; UC Regents,none,San Mateo County (California),NULL,1,1,127,no,prod,2018-05-23 12:12:16
504617,ARLINGTON-HEIGHTS,ARLINGTON-HEIGHTS,ARLINGTON-HEIGHTS,ARLINGTON-HEIGHTS,4,NULL,12000,0,0,line,50000,NULL,1984-07-11,1984-07-11,frames 9 X 9 inches,9,9,1,0,0,60%,20%,NULL,0,0,0,1,NULL,0,1,0,0,Positive Transparency; Cut Frame,,,Cut Frame,,,,Positive Transparency,,,,0,1,NULL,2nd generation,NULL,6 inches (152.68mm),NULL,Northeast-Southwest,6000,NULL,NULL,NULL,NULL,"Dr. Minnich, University of California, Riverside","""W.O. 84-218"" is on label on first photograph. Imagery acquired February 2009.",Reproduction rights held by the Regents of the University of California.,NULL,Riverside County (California),NULL,1,0,17,no,prod,2011-11-01 15:12:11
504619,CAJON-PASS,CAJON PASS,CAJON-PASS,CAJON-PASS,5,Roll Film Collection,17000,0,0,line,100000,NULL,1979-12-06,1979-12-06,frames 9 X 9 inches,9,9,1,0,0,50-70%,NULL,NULL,0,0,1,0,NULL,0,1,0,0,Positive Transparency; Roll,,,,Roll,,,Positive Transparency,,,,1,0,NULL,2nd generation,Zeiss,8.25 inches (209.26mm),NULL,Southeast-Northwest,NULL,NULL,NULL,NULL,NULL,"Dr. Minnick, University of California, Riverside","No data on film; flight name from film canister, and photograph numbers from camera frame counter. Imagery acquired March 2009.",Reproduction rights held by the Regents of the University of California.,NULL,San Bernardino County (California),NULL,1,2,253,no,prod,2017-07-19 10:11:27
504620,C-1590,C-1590,C-1590,C-1590,3 2 11,NULL,18000,0,0,"mosaic, SmartIndex",140000,NULL,1931-05-22,1931-05-22,frames 9 x 7 inches,7,9,1,0,0,60-90,40-50%,"Nitrate, Copy",1,0,0,0,NULL,1,1,1,0,Positive Transparency; Negative; Cut Frame; ,,,Cut Frame,,,,Positive Transparency,,,,0,1,NULL,1st and 2nd generation,NULL,8.25 inches,NULL,Northeast-Southwest,NULL,NULL,NULL,Irvine Ranch Company,Fairchild Aerial Surveys,"Teledyne, Inc.; Whittier College","Vicinity of Prado Dam (Santa Ana Mountains) to Newport Beach - Laguna Beach area. Copy negatives acquired from Teledyne, Inc., 1986 made from original nitrate film. Nitrate negatives and prints acquired from Whittier College, January 2013. Nitrate negatives scanned, March 2015.",Reproduction rights held by the Regents of the University of California.,none,Orange County (California),NULL,1,2,271,no,prod,2018-08-07 12:58:43
504621,C-1680,C-1680,C-1680,C-1680,4 3 2 11,Cut Frame (Vault),12000,0,0,"mosaic, SmartIndex",NULL,NULL,1931-08-26,1931-08-26,frames 9 X 7 inches,7,9,1,0,0,60%,NULL,"Nitrate, Copy",1,0,0,0,NULL,1,0,1,0,Print; Negative; Cut Frame; ,,,Cut Frame,,Print,,,Negative,,,0,1,NULL,1st and 2nd generation,NULL,NULL,NULL,various,NULL,NULL,NULL,Cal State Highway,Fairchild Aerial Surveys,"Teledyne, Inc; Whittier College","Arcata, Eureka and Willits. Big Lagoon, Stone Lagoon and Freshwater Lagoon. Overlap in flightlines is not consistent. Copy negatives acquired from Teledyne, Inc., 1986 were made from original nitrate film. Prints acquired from Whittier College, January 2013. Nitrate negatives scanned March 2015.",Copyright &copy; UC Regents,NULL,California - Regions,"Mendocino, Humboldt",1,1,132,no,prod,2015-05-20 11:18:15
504622,C-1910,C-1910,C-1910,C-1910,3 2 11,NULL,12000,0,0,"mosaic, SmartIndex",70000,NULL,1932-01-04,1932-01-04,frames 9 x 7 inches,7,9,1,0,0,60-85,30-40,"Nitrate, Copy",1,0,0,0,NULL,1,0,1,0,Print; Negative; Cut Frame; ,,,Cut Frame,,Print,,,Negative,,,0,1,NULL,1st and 2nd generation,NULL,12 inches,NULL,Northeast-Southwest,12200,NULL,NULL,Shell Oil Company,Fairchild Aerial Surveys,"Teledyne, Inc; Whittier College","Camarillo Hills. Copy negatives made from original nitrate film acquired from Teledyne, Inc., 1986 . Prints and nitrates acquired from Whittier College, January 2013. Nitrate negatives scanned, April 2015.",Copyright &copy; UC Regents,none,NULL,NULL,1,1,71,no,prod,2018-12-12 08:58:45
504623,WAS-G05,WAS-G05,WAS-G05,WAS-G05,5,Roll Film Collection,9000,24000,NULL,line,100000,NULL,1968-07-14,1968-07-14,frames 9 X 9 inches,9,9,1,0,0,20%,10%,8443,0,0,0,1,NULL,0,1,0,0,Positive Transparency; Roll,,,,Roll,,,Positive Transparency,,,,1,0,W-15 and 80B,2nd generation,NULL,NULL,NULL,various,NULL,NULL,NULL,"University of California, Riverside","Western Aerial Surveys, Inc.","Dr. Minnich, University of California, Riverside","Pomona, Upland, Ontario, and Riverside. Part of flightline #5 has 80% overlap. Imagery acquired March 2009.",Copyright &copy; UC Regents,NULL,California - Regions,Los Angeles; Riverside; San Bernardino,1,0,43,no,prod,2012-08-06 10:43:54
504624,WAS-G03,"NASA No. NR-22-DL-130, Site No. 130",WAS-G03,WAS-G03,5,Roll Film Collection,12000,0,0,line,100000,NULL,1968-05-15,1968-05-15,frames 9 X 9 inches,9,9,1,0,0,20%,NULL,8443,0,0,0,1,NULL,0,1,0,0,Positive Transparency; Roll,,,,Roll,,,Positive Transparency,,,,1,0,WR15 and 80B,2nd generation,NULL,NULL,NULL,various,NULL,NULL,NULL,"University of California, Riverside","Western Aerial Surveys, Inc.","Dr. Minnich, University of California, Riverside",Santa Monica to Glendale; Pacific Palisades to City of Industry; Long Beach to Glendale; and Santa Monica to Long Beach. Imagery acquired March 2009.,Copyright &copy; UC Regents,NULL,Los Angeles County (California),NULL,1,2,71,no,prod,2017-07-19 10:11:27
504625,WAS-G04,WAS-G04,WAS-G04,WAS-G04,5,Roll Film Collection,16000,NULL,NULL,line,100000,NULL,1968-06-17,1968-06-17,frames 9 X 9 inches,9,9,1,0,0,20%,NULL,NULL,0,0,0,1,NULL,0,1,0,0,Positive Transparency; Roll,,,,Roll,,,Positive Transparency,,,,1,0,WR-15 and 80B,2nd generation,NULL,12 inches,NULL,various,16000,NULL,NULL,"University of California, Riverside","Western Aerial Surveys, Inc.","Dr. Minnich, University of California, Riverside",Torres-Martinez Indian Reservation region: Indio-Coachella area to Desert Shores. Salton Sea region: Calipatria-Brawley area to Calexico. Imagery acquired March 2009.,Copyright &copy; UC Regents,NULL,California - Regions,Imperial; Riverside;,1,2,181,no,prod,2019-05-09 10:27:12
504626,WAS-G07-B,WAS-G07-B,WAS-G07-B,WAS-G07-B,5,Roll Film Collection,24000,NULL,NULL,line,100000,NULL,1968-07-29,1968-07-29,frames 9 X 9 inches,9,9,1,0,0,20%,NULL,2443,0,0,0,1,NULL,0,1,0,0,Positive Transparency; Roll,,,,Roll,,,Positive Transparency,,,,1,0,WR15 and 80C,2nd generation,NULL,6 inches (152.47mm),NULL,various,12000,NULL,NULL,"University of California, Riverside","Western Aerial Surveys, Inc.","Dr. Minnich, University of California, Riverside",Central and southern state coastline: Goleta to Malibu; Playa del Rey to San Pedro. Coastal fog on Santa Barbara section. Imagery acquired March 2009.,Copyright &copy; UC Regents,NULL,California - Regions,Santa Barbara; Ventura; Los Angeles,1,2,60,no,prod,2017-07-19 10:11:27
504627,WAS-G14,WAS-G14,WAS-G14,WAS-G14,5,Roll Film Collection,10000,0,0,line,100000,NULL,1976-01-31,1976-01-31,frames 9 X 9 inches,9,9,1,0,0,60%,20%,NULL,0,0,0,1,NULL,0,1,0,0,Positive Transparency; Roll,,,,Roll,,,Positive Transparency,,,,1,0,NULL,2nd generation,Zeiss,6 inches (152.47mm),NULL,North-South,5000,NULL,NULL,"University of California, Riverside",Western Aerial Surveys ,"Dr. Minnich, University of California, Riverside",Irvine to San Juan Capistrano and  Newport Beach. Imagery acquired March 2009.,Copyright &copy; UC Regents,NULL,Orange County (California),NULL,1,2,129,no,prod,2012-08-06 10:43:54
504628,WAS-G10-C,WAS-G10-C,WAS-G10-C,WAS-G10-C,5,Roll Film Collection,20000,NULL,NULL,"line, SmartIndex",200000,NULL,1972-12-26,1972-12-26,frames 9 x 9 inches,9,9,1,0,0,60,0-80,NULL,0,0,0,1,NULL,0,1,0,0,Positive Transparency; Roll,,,,Roll,,,Positive Transparency,,,,1,0,NULL,2nd generation,NULL,6 inches (152.66mm),NULL,various,10000,NULL,NULL,"University of California, Riverside","Western Aerial Surveys, Inc.","Dr. Minnich, University of California, Riverside","Baldy Mesa, Hesperia, Lucerne Valley, Mariana Ranchos, Phelan, Pinion Hills, and vicinity. Imagery acquired March 2009.",Reproduction rights held by the Regents of the University of California.,NULL,California - Regions,San Bernardino; Los Angeles,1,2,175,no,prod,2019-02-19 16:49:21
504629,WAS-G13,WAS-G13,WAS-G13,WAS-G13,5,Roll Film Collection,24000,0,0,line,100000,NULL,1976-01-28,1976-01-28,frames 9 X 9 inches,9,9,1,0,0,20%,40%,NULL,0,0,0,1,NULL,0,1,0,0,Positive Transparency; Roll,,,,Roll,,,Positive Transparency,,,,1,0,NULL,2nd generation,NULL,6 inches (152.47mm),NULL,East-West,12000,NULL,NULL,"University of California, Riverside","Western Aerial Surveys, Inc.","Dr, Minnich, University of California, Riverside",Imperial Valley: Niland to Calexico. Imagery acquired March 2009.,Copyright &copy; UC Regents,NULL,Imperial County (California),NULL,1,2,195,no,prod,2012-08-06 10:43:54
504630,SBB,SBB,SBB,SBB,5,Roll Film Collection,24000,0,0,line,100000,NULL,1974-04-25,1974-04-25,frames 9 X 9 inches,9,9,1,0,0,60%,40%,NULL,0,0,0,1,NULL,0,1,0,0,Positive Transparency; Roll,,,,Roll,,,Positive Transparency,,,,1,0,NULL,2nd generation,NULL,6 inches (152.39mm),NULL,North-South,12000,NULL,NULL,NULL,NULL,"Dr Minnich, University of California, Riverside",San Bernardino basin. Incomplete holdings; see index for more information. Flight designation created by MIL staff. Imagery acquired March 2009.,Copyright &copy; UC Regents,NULL,California - Regions,San Bernardino; Los Angeles,1,2,108,no,prod,2017-07-19 10:11:27
504631,UCR-Reserves,UCR-Reserves,UCR-Reserves,UCR-Reserves,5,Roll Film Collection,24000,0,0,line,100000,NULL,1979-04-02,1979-05-18,frames 9 X 9 inches,9,9,1,0,0,60%,40%,NULL,1,0,0,0,NULL,0,0,1,0,Negative; Roll,,,,Roll,,,,Negative,,,1,0,NULL,1st generation,NULL,6 inches (152.95mm),NULL,various,12000,NULL,NULL,"University of California, Riverside",NULL,"Dr. Minnich, University of California, Riverside",Flight covers these Reserves: Box Springs; Burns Pinyon; Granite Mountain; James; Motte Rimrosk; Sacramento Mountain. Flight number assigned by MIL staff. Imagery acquired March 2009. ,Copyright &copy; UC Regents,NULL,California - Regions,San Bernardino; Riverside,1,2,27,no,prod,2017-07-19 10:11:27
504632,WAS-G12,WAS-G12,WAS-G12,WAS-G12,5,Roll Film Collection,2950,NULL,NULL,line,100000,NULL,1975-08-17,1975-08-17,frames 9 X 9 inches,9,9,1,0,0,60%,NULL,NULL,0,0,0,1,NULL,0,1,0,0,Positive Transparency; Roll,,,,Roll,,,Positive Transparency,,,,1,0,NULL,2nd generation,NULL,8.25 inches (208.04mm),NULL,West-East,NULL,NULL,NULL,"University of California, Riverside","Western Aerial Surveys, Inc.","Dr Minnich, University of California, Riverside",Point Mugu to El Segundo. Flight covers only coastline. Imagery acquired March 2009.,Copyright &copy; UC Regents,NULL,California - Regions,Los Angeles; Ventura,1,2,215,no,prod,2017-07-19 10:11:27
504633,VV12RS-S-587-12-AF,VV12RS S-587 12AF,VV12RS-S-587-12-AF,VV12RS-S-587-12-AF,1,NULL,20000,0,0,line,100000,NULL,1948-02-04,1948-02-04,frames 9 X 9 inches,9,9,1,1,0,60%,30%,NULL,1,0,0,0,400-700 nm,1,0,0,0,Print Cut Frame; Oblique High; ,,,Cut Frame,,Print,,,,,Oblique High,0,1,NULL,2nd generation,NULL,6 inches,NULL,West-East,10000,NULL,NULL,NULL,United States Air Force,"California Polytechnic University, San Luis Obispo","Santa Clara River: Piru to Ventura. Simi Valley, Moorpark, Camarillo, and El Rio. Clouds and cloud shadows obscure features on many photographs. Acquired 2008.",Copyright &copy; UC Regents,NULL,Ventura County (California),NULL,1,0,180,no,prod,2012-08-06 10:43:54
504634,LO12RS,LO12RS,LO12RS,LO12RS,4,Cut Frame (Vault),0,0,0,line,100000,NULL,1947-03-12,1947-03-12,frames 9 X 9 inches,9,9,0,1,0,0,NULL,NULL,1,0,0,0,400-700 nm,0,0,1,0,Negative; Cut Frame; Oblique High; ,,,Cut Frame,,,,,Negative,,Oblique High,0,1,NULL,NULL,NULL,NULL,NULL,various,NULL,NULL,NULL,NULL,United States Air Force,"California Polytechnic State University, San Luis Obispo",Various orchards in Ventura and Santa Barbara Counties. Imagery acquired 2008.,Copyright &copy; UC Regents,NULL,California - Regions,Santa Barbara; Ventura;,1,0,13,no,prod,2015-08-03 16:30:37
504635,02-960-05700,"02-960, Accession 05700","02-960, Accession 05700","02-960, Accession 05700",5,Roll Film Collection,130000,NULL,0,line,2000000,NASA-FSR,2002-08-08,2002-08-08,frames 9 X 9 inches,9,9,1,1,0,60%,NULL,SO-734,0,0,0,1,510-900 nm,0,1,0,0,Print Cut Frame; Oblique High; ,,,Cut Frame,,Print,,,,,Oblique High,1,0,Wratten 12 2.2 AV,2nd generation,RC-10 #034,6 inches (153.46mm),ER-2 #809,various,65000,NULL,NULL,"Dr. Zhengming Wan, University of California, Santa Barbara",NASA-AMES Research Center,"Dr. Zhengming Wan, University of California, Santa Barbara",Acquired March 2009.,"Dr. Zhengming Wan, University of California, Santa Barbara",NULL,United States - Regions,Alpine; El Dorado; Inyo; Kern; Mono; Placer; Carson City (Nevada); Churchill (Nevada); Douglas (Nevada); Mineral (Nevada); Storey (Nevada),1,0,168,no,prod,2011-11-10 13:09:50
504636,VV12RS-M-544-12AF,VV12RS M-544 12AF,VV12RS-M-544-12AF,VV12RS-M-544-12AF,1,NULL,22800,0,0,line,100000,NULL,1947-12-16,1947-12-16,frames 9 X 9 inches,9,9,1,0,0,60%,50%,NULL,1,0,0,0,400-700 nm,1,0,0,0,Print; Cut Frame,,,Cut Frame,,Print,,,,,,0,1,NULL,2nd generation,NULL,6 inches,NULL,North-South,NULL,NULL,NULL,NULL,United States Air Force,"California Polytechnic State University, San Luis Obispo",Sant Ynez Mountains watershed: Lake Cachuma/Highway 154 to Naples; Jameson Lake/Santa Ynez River to Carpinteria. Not all photographs in this flight held in MIL's collection. Imagery acquired 2008.,Copyright &copy; UC Regents,NULL,California - Regions,Santa Barbara; Ventura;,1,0,41,no,prod,2012-08-06 10:43:54
504637,02-920-05671,"02-920, accession 05671","02-920, accession 05671","02-920, accession 05671",4,Cut Frame (Vault),67400,0,0,line,1000000,NASA-FSR,2001-11-14,2001-11-14,frames 9 X 9 inches,9,9,1,0,0,60%,NULL,SO-134,0,0,0,1,510-900 nm,0,1,0,0,Null,Null,,,,,,,,,,0,1,Wratten 12,2nd generation,NULL,12 inches (304.66mm),ER-2 #809,Southeast-Northwest,67400,NULL,NULL,"Lee, California State University, Long Beach; Wan, University of California, Santa Barbara; Green, J",NASA-Ames Research Center,"Dr. Zhengming Wan, University of California, Santa Barbara",Mono Lake and vicinty (photograph numbers 8602 through 8617). MIL does not hold all imagery for this flight. Acquired March 2009.,Reproduction rights held by the Regents of the University of California.,NULL,Mono County (California),NULL,1,0,16,no,prod,2016-10-21 15:46:03
504638,02-902-05650,"02-902, accession 05650","02-902, accession 05650","02-902, accession 05650",4,Cut Frame (Vault),65000,0,0,line,840000,NASA-FSR,2001-12-14,2001-12-14,frames 9 X 9 inches,9,9,1,0,0,60%,NULL,SO-134,0,0,0,1,510-900 nm,0,1,0,0,Positive Transparency; Cut Frame,,,Cut Frame,,,,Positive Transparency,,,,0,1,Wratten 12,2nd generation,RC-30 #132,12 inches (303.12mm),ER-2 #809,Southeast-Northwest,65000,NULL,NULL,"Dr. Zhengming Wan, University of California, Santa Barbara",NASA-Ames Research Center,"Dr. Zhengming Wan, University of California, Santa Barbara",Vicinity of northeast California and northwest Nevada. Acquired March 2009.,Reproduction rights held by the Regents of the University of California.,NULL,United States - Regions,Alpine; El Dorado; Mono; Placer; Carson City (Nevada); Douglas (Nevada); Storey (Nevada),1,0,55,no,prod,2011-11-10 13:09:31
504639,03-624-6024-05762,"03-624/6024, accession 05762",03-624-6024-05762,"03-624-6024, accession 05762",4,Cut Frame (Vault),130200,0,0,line,1000000,NASA-FSR,2003-04-09,2003-04-09,frames 9 X 9 inches,9,9,1,0,0,60%,NULL,SO-734,0,0,0,1,510-900 nm,0,1,0,0,Positive Transparency; Cut Frame,,,Cut Frame,,,,Positive Transparency,,,,0,1,Wratten 12,2nd generation,RC-10 #023,6 inches (153.21mm),NULL,Southwest-Northeast,NULL,NULL,NULL,"Dr Zhengming Wan, University of California, Santa Barbara",NASA-Ames,"Dr Zhengming Wan, University of California, Santa Barbara",Vicinity of Walker Lake. Acquired March 2009.,Reproduction rights held by the Regents of the University of California.,NULL,United States - Regions,Mono; Douglas (Nevada); Lyon (Nevada); Mineral (Nevada),1,0,10,no,prod,2011-11-10 13:09:05
504640,C-16135,C-16135,C-16135,C-16135,2,NULL,20000,NULL,NULL,"line, smartindex",125000,NULL,1951-02-19,1951-02-19,frames 9 X 9 inches,9,9,1,0,0,60%,40%,NULL,1,0,0,0,400-700 nm,0,0,0,0,Print; Cut Frame,,,Cut Frame,,Print,,,,,,0,1,NULL,2nd generation,NULL,NULL,NULL,North-South,NULL,NULL,NULL,United States Army Map Service,Fairchild Aerial Surveys,"California Polytechnic State University, San Luis Obispo; Whittier College","Vicinity of Vandenberg Air Force Base. No flight ID on air photos; flight designation & date determined from best available sources, but not confirmed. Incomplete holdings; index reflects only frames owned by MIL. Acquired 2008.Imagery Acquired from Whittier College, January 2013. ",Reproduction rights held by the Regents of the University of California.,NULL,Santa Barbara County (California),NULL,1,2,45,yes,prod,2015-03-18 11:14:57
